t [s],Q [W],Tin [degC],Tout [degC]
172412,12179.9421975172,32.0946579688384,26.2946854938302
172712,12150.78392701,32.0926972003579,26.3066096160674
173012,12129.740968464,32.0937600304991,26.3176929026591
173312,12151.9052410913,32.1150577364109,26.3284361930341
173612,12185.1455209924,32.1424748189006,26.340024570809
173912,12082.0637338682,32.1032346546384,26.349870971844
174212,12006.1591228423,32.0725718017628,26.3553531718379
174512,12028.2989924704,32.0851569011902,26.3573954762043
174812,12057.3944689203,32.1004996463225,26.3588832325509
175112,12042.1060861557,32.0957182809227,26.36138204942
175412,11977.6669959486,32.0671935145105,26.3635425640588
175712,12015.8284801285,32.0877258823722,26.3659027965967
176012,12040.7732571989,32.1031474982889,26.3694459472418
176312,11937.7425523484,32.0564562152837,26.3718169046416
176612,11912.376301073,32.0444514173058,26.3718912739377
176912,11932.8650028428,32.0529369826193,26.3706203145989
177212,11940.379565075,32.0555788336002,26.3696838026121
177512,11917.2461798397,32.0443740456577,26.3694949124007
177812,11901.2883695183,32.036955469014,26.3696752930529
178112,11904.1657181536,32.0387661278817,26.3701157859038
178412,11901.2413187819,32.0381310935063,26.3708733226578
178712,11886.8955252963,32.0322115266508,26.3717850860335
179012,11879.8627865574,32.0298308412436,26.3727533238353
179312,11834.1513219611,32.0079593601744,26.3726492068596
179612,11828.2169869382,32.0039493572639,26.3714650777695
179912,11825.5013126611,32.0009472196543,26.3697561183871
180212,11811.7884127263,31.9926387624266,26.3679776135093
180512,11781.2186955998,31.9759011037547,26.3657969629929
180812,11795.9469041784,31.9809667068353,26.363849133417
181112,11803.5750376194,31.9835384526444,26.3627884347304
181412,11787.3504533413,31.9755094981858,26.3624854727852
181712,11761.8477361098,31.9629813591671,26.3621014848291
182012,11779.6588773585,31.9713072887826,26.3619459186119
182312,11754.7386788672,31.9591187685029,26.3616241595185
182612,11799.3525049476,31.9813129867941,26.3625736987238
182912,11808.4104968955,31.9883606773358,26.3653080597665
183212,11833.1324350808,32.0051029044253,26.3702779353392
183512,11885.502651481,32.0379804652096,26.3782172978377
183812,11970.3568251689,32.0891975652651,26.389027648518
184112,11897.6540535187,32.0685738162825,26.4030242669879
184412,11887.4032125322,32.0790283834909,26.418360187047
184712,11863.3865232842,32.0785972125156,26.4293655347612
185012,11877.0598762347,32.092784862911,26.437042064704
185312,11804.8178799325,32.0625602364473,26.4412183888604
185612,11871.6081610405,32.0982094578537,26.4450627145011
185912,11929.8716361665,32.1323306552843,26.4514393999669
186212,11971.2626371294,32.1625237220068,26.4619224662309
186512,12028.3276975539,32.2047427478137,26.4769676537404
186812,12085.4605545738,32.2512224414318,26.4962412249681
187112,12139.9645827652,32.3000712527166,26.5191357371141
187412,12213.1153359579,32.3604554581265,26.5446862505275
187712,12238.3748642866,32.40067215521,26.5728746007878
188012,12298.8691628626,32.459918636203,26.6033142729351
188312,12354.1650138176,32.5182793919203,26.6353436710548
188612,12356.0321733998,32.5515514730164,26.6677266285403
188912,12362.3215787847,32.5857540891855,26.6989342897642
189212,12343.7323055119,32.605396314141,26.7274285496115
189512,12279.0423345108,32.598219479873,26.7510564634393
189812,12221.6904573177,32.5900730629334,26.7702204642107
190112,12206.7696324246,32.5964004888442,26.7836530448325
190412,12157.0965881047,32.5808102414014,26.7917166280182
190712,12117.9563884136,32.5664995770214,26.7960441539673
191012,12093.528536276,32.556584690917,26.7977615784046
191312,12099.0549118433,32.5602608955425,26.7988061756171
191612,12102.0743367544,32.5632344692768,26.8003419279652
191912,12095.5249151778,32.5626089633985,26.8028351942662
192212,12104.2553234047,32.5705102660332,26.80657915965
192512,12053.2328279624,32.5496227166223,26.8099880366402
192812,12041.7955330128,32.5465802148163,26.8123918657626
193112,12013.5954876531,32.5340125431673,26.813252787142
193412,12010.6155279125,32.5325589348969,26.8132182073195
193712,11973.7448167814,32.5139575133985,26.8121742673121
194012,11938.7772261998,32.4949358303941,26.809803817918
194312,11978.751378082,32.5119547712358,26.8077874483396
194612,12052.2799961334,32.5482627486551,26.8090817981154
194912,12051.0557250901,32.5521273158836,26.813529351555
195212,12074.400368158,32.5715851289847,26.8218706679571
195512,12116.0949785879,32.60317768256,26.8336086451372
195812,12122.9012974591,32.6191536693962,26.846343527749
196112,12038.4897325085,32.5894646303499,26.8568504720125
196412,12052.3176380867,32.6040458739053,26.8648469986259
196712,12031.0130732377,32.5994237794991,26.8703699351002
197012,12038.4609604272,32.6073998696436,26.8747994122973
197312,12003.6319770245,32.594183533396,26.8781683062415
197612,11976.2164813843,32.5831426118501,26.8801823826195
197912,12001.1761044827,32.5967378330521,26.8818920690127
198212,12008.2114152309,32.6024429776996,26.8842470656849
198512,12099.3071283439,32.6517392048133,26.8901643817924
198812,12126.9724501076,32.6750794486433,26.9003306628778
199112,12132.6735884941,32.6910499112994,26.9135862977308
199412,12156.5619931253,32.7173638414192,26.9285247970738
199712,12193.4289381834,32.751026278908,26.9446315464397
200012,12214.7886307217,32.7780723921902,26.9615063775608
200312,12283.567753401,32.8300234706516,26.9807054928416
200612,12262.3887965586,32.8399335360687,27.0007007758027
200912,12259.6916543254,32.858027978295,27.0200795714734
201212,12229.3972853207,32.8605274305081,27.0370049136887
201512,12230.93602707,32.8756009947395,27.0513457437538
201812,12143.3911014904,32.84393175293,27.0613645617441
202112,12094.9810826851,32.8260215448536,27.066506743575
202412,12055.429096893,32.8077888564152,27.0671083340852
202712,12044.1315274501,32.8002639772933,27.0649632499361
203012,12027.9921766637,32.7893551900942,27.0617398678734
203312,12039.6993646707,32.7923939668768,27.0592037932241
203612,11980.0654458379,32.7612564866671,27.0564634172205
203912,12012.2576229178,32.7745119633205,27.0543892857406
204212,12099.8875931264,32.817567410226,27.0557161754039
204512,12091.6094095005,32.8180706471943,27.060161404575
204812,12057.5996419078,32.8096395506931,27.0679254354989
205112,12084.883389721,32.8316125501279,27.0769061740703
205412,12081.9245355665,32.8377707119917,27.0844733141029
205712,12149.5834584115,32.8773141442775,27.0917982117006
206012,12138.6220686089,32.8811446259036,27.1008484027565
206312,12047.2803994353,32.8455602003875,27.1087600101802
206612,12052.1142477435,32.8534177308661,27.1143157081311
206912,11998.9005720066,32.8300556842837,27.1162935071377
207212,11961.5550101368,32.8109067523922,27.1149281761366
207512,11913.599619437,32.7835876038295,27.1104449279071
207812,11888.37742113,32.7648573719865,27.1037252666865
208112,11869.6199315131,32.7480117326327,27.0958117652455
208412,11900.7910675382,32.7559614227739,27.0889180572795
208712,11907.6792636747,32.7545617576002,27.0842382987075
209012,11917.0772678977,32.7569250179517,27.0821263189528
209312,11813.19381561,32.704444628782,27.0791142403963
209612,11760.1599701122,32.6729079894307,27.0728318131868
209912,11810.5816412714,32.689199166667,27.0651126708235
210212,11813.6918276549,32.6836641498365,27.058096612858
210512,11748.1751089229,32.6456775703837,27.0513084708966
210812,11741.4550292409,32.6355829788617,27.0444139173184
211112,11702.3007354019,32.6089250647697,27.0364009050545
211412,11738.7227715034,32.6186897741289,27.0288217876987
211712,11700.726242836,32.5933766135811,27.0216022122306
212012,11759.7434453106,32.6165876526899,27.0167098215896
212312,11827.1365200299,32.6480958500716,27.0161260786288
212612,11824.5867628134,32.6501286050643,27.0193730037246
212912,11772.2900446273,32.6292366764851,27.0233842742816
213212,11858.9953965334,32.6758766195845,27.0287359545686
213512,11850.3098220255,32.6779406022292,27.0349359250742
213812,11859.0550453925,32.6891533105158,27.0419842412813
214112,11871.0059213682,32.7024543253909,27.0495943628346
214412,11864.4530616776,32.7068421887129,27.0571026355331
214712,11819.8982605265,32.6914327580753,27.0629097768722
215012,11827.4636837251,32.6991764140929,27.0670508504143
215312,11808.9526606298,32.6929140679405,27.0696032771644
215612,11762.6977381862,32.6713664860537,27.0700818488222
215912,11748.9951123346,32.6637261526332,27.068966575331
216212,11749.6242644481,32.6614275125171,27.0663683389704
216512,11759.3748599542,32.6638628559481,27.0641605416842
216812,11804.5818252665,32.6855411623707,27.0643117217676
217112,11745.8299320621,32.6585249177251,27.0652725691241
217412,11802.3084916071,32.6878460634226,27.0676991626573
217712,11880.5438274331,32.7307738636198,27.0733720410326
218012,11858.4467167912,32.7284020484441,27.0815226594959
218312,11823.8376764981,32.7202452231079,27.0898463295374
218612,11755.4194566801,32.6928321065041,27.0950133176088
218912,11689.9600239339,32.6615796275538,27.0949319971091
219212,11705.5682549612,32.6653543552292,27.0912742338191
219512,11666.4481201916,32.6408568012284,27.0854053154229
219812,11666.3512751967,32.6345769435022,27.0791715743609
220112,11674.4020024708,32.6330732629519,27.0738342141563
220412,11666.1917046068,32.6249943547703,27.0696649716242
220712,11677.3193307101,32.6275367014735,27.0669084487544
221012,11666.7548158228,32.6206688994752,27.065071368131
221312,11687.9888483098,32.6301514285673,27.0644424531817
221612,11707.0681246079,32.6401794369463,27.0653850918949
221912,11649.7143141544,32.6135818419257,27.0660988351855
222212,11655.7482608731,32.6164839368831,27.0661276221816
222512,11701.547208875,32.6389504282466,27.0667850906871
222812,11681.3865378643,32.6307205590834,27.0681555410528
223112,11710.4850783016,32.6473689516794,27.0709474858215
223412,11682.6164824671,32.6371767790114,27.0740260730747
223712,11704.2209640966,32.6508836694997,27.077445115168
224012,11662.1931274313,32.6333103091768,27.0798850104
224312,11652.0705177996,32.629611927278,27.081006918802
224612,11663.200700651,32.6353463472195,27.0814412516714
224912,11708.963990586,32.6588525718036,27.0831554334293
225212,11703.7540466293,32.6597123844007,27.0864961717201
225512,11658.6030572611,32.6414883502652,27.0897726087123
225812,11681.5337386952,32.6553631477451,27.0927280340807
226112,11648.5528813886,32.6413864661753,27.0944565226569
226412,11605.3598899371,32.6204644482525,27.0941025959015
226712,11591.0537745599,32.6112710621746,27.0917216457175
227012,11655.6870658231,32.6403633704823,27.0900361962808
227312,11731.4343550553,32.6787054099753,27.0923080980442
227612,11724.7697747842,32.6816923328003,27.0984686305221
227912,11678.4524842446,32.6667359475632,27.1055680979229
228212,11710.2521540791,32.6887864751811,27.1124759256196
228512,11717.313347371,32.698575434602,27.1189024120444
228812,11713.4172117701,32.702834798772,27.1250170788815
229112,11796.1925504021,32.7504144778027,27.1331799299922
229412,11771.8765497768,32.7484433927407,27.142787892847
229712,11712.3642098043,32.7285983739082,27.1512820835252
230012,11765.0749809014,32.7613807004838,27.1589640429117
230312,11800.9818771678,32.7866438988124,27.1671287192087
230612,11811.916780221,32.8013521286437,27.176629852348
230912,11844.6185215749,32.8282758211556,27.1879812870723
231212,11802.7424325038,32.8195339839557,27.1991804446682
231512,11773.8496630329,32.8149578462777,27.208362768643
231812,11811.4331366277,32.8407142943014,27.2162223244787
232112,11855.1588911177,32.87007417428,27.2247604166049
232412,11878.7223975769,32.8918060277497,27.2352715527131
232712,11898.3515308833,32.9137210304837,27.2478393491107
233012,11917.9065007214,32.9370374572627,27.2618438854906
233312,11964.6572043079,32.9748678217836,27.2774120102084
233612,11998.8342741399,33.0083820384995,27.2946514317662
233912,12005.0644163783,33.0295344626057,27.3128371214732
234212,12019.3164153901,33.0546896386174,27.3312056312888
234512,12012.1678007159,33.0687248368341,27.3486449317313
234812,11981.4071954027,33.0692176545196,27.3637856567088
235112,11952.6165240124,33.0683944175424,27.3766722632508
235412,11942.4179972719,33.0733360794857,27.3864703664991
235712,11943.3411237071,33.0807540164931,27.3934487194897
236012,11966.9226593093,33.0977534087877,27.3992188091166
236312,12024.2299315133,33.1317834608796,27.4059596839685
236612,12020.5081645526,33.1402200650069,27.4161685580771
236912,12066.3343729259,33.1763052819536,27.4304317710365
237212,12097.4266690597,33.2079392204463,27.4472598542274
237512,12060.1193480244,33.206359013561,27.4634450383113
237812,12071.4732361595,33.2265206404489,27.4782000518015
238112,12110.8656380261,33.2596749568236,27.4925960815731
238412,12020.6590546457,33.2287022055256,27.5045788461705
238712,12036.24451911,33.2458643108596,27.5143193017596
239012,12026.1812049872,33.2487872134743,27.5220342587185
239312,12055.493664164,33.2702332218749,27.5295219532254
239612,12058.4819955161,33.2797717338645,27.5376374502854
239912,12108.1985204202,33.3136081455854,27.5477993263377
240212,12115.8773211861,33.3292895687586,27.5598241777176
240512,12142.4917309555,33.3556553920548,27.5735164725522
240812,12141.0873383646,33.3692777439941,27.5878075828681
241112,12150.8917527846,33.388202106896,27.6020631769986
241412,12097.4107013991,33.3749478226658,27.6142760600948
241712,12044.9508900466,33.3584109924956,27.6227200924734
242012,11938.2878366191,33.3098368807806,27.624937910962
242312,11912.397091165,33.2941690785833,27.6215990351714
242612,11913.4631369141,33.2884226814807,27.6153449972359
242912,11929.9822066141,33.2903667344445,27.609422826533
243212,11987.269351121,33.3152580343649,27.6070345338311
243512,11965.721550976,33.3057931316966,27.6078304883747
243812,11989.8441097548,33.3206988560591,27.6112492799854
244112,11991.8456127649,33.3264672861632,27.616064613418
244412,11982.6546348117,33.3272174889576,27.6211914723806
244712,11998.2926650129,33.3400247288172,27.626552031192
245012,11993.5861613522,33.343173879077,27.6319423736712
245312,12038.1809905833,33.3710032201403,27.6385360817673
245612,12033.2920474765,33.3763151207934,27.6461760505665
245912,12111.5411765848,33.4239077508599,27.6565071905814
246212,12161.5914661164,33.4615695138748,27.6703354823908
246512,12120.4281978767,33.4570620345601,27.6854295593807
246812,12094.6430386677,33.458541291572,27.699187463635
247112,12135.5966651081,33.4904827533877,27.7116271985743
247412,12213.9143592089,33.5414468219213,27.7252971270599
247712,12185.3144096197,33.5425350894633,27.7400044182158
248012,12166.4602337599,33.547948041087,27.7543955488204
248312,12228.6724186019,33.5922198469978,27.7690425048064
248612,12218.1979061318,33.601735469859,27.7835459907486
248912,12200.3508467534,33.6068900499818,27.7971991705754
249212,12165.4499790102,33.6016901017755,27.8086186831992
249512,12159.7920578887,33.6084311235198,27.8180539530966
249812,12180.7420135947,33.6259561971654,27.8256028573584
250112,12209.8901069914,33.6481225179707,27.8338891336891
250412,12234.0952123864,33.669876719101,27.8441170941551
250712,12279.70229714,33.7045305709461,27.8570532865937
251012,12230.7429011838,33.6945358007259,27.8703725144479
251312,12211.6463713539,33.6972286129683,27.8821589123236
251612,12115.567276151,33.6585173415621,27.889199591014
251912,12103.4744644592,33.6551788877421,27.891619618952
252212,12096.499526778,33.6513140872584,27.8910762173641
252512,11985.9571201312,33.5943652782805,27.8867666496466
252812,11922.5156287944,33.5556128613142,27.8782244666502
253112,11953.1882455845,33.5598210006514,27.8678265979921
253412,11989.5649413956,33.5682716404106,27.8589550016508
253712,12080.176376528,33.6081521967873,27.8556872555835
254012,12086.526363319,33.6136081238853,27.8581193794477
254312,12077.0431986271,33.6149383940789,27.8639654423517
254612,12050.9778027734,33.608591962229,27.8700311037655
254912,12085.4153908207,33.6308109113847,27.8758512014701
255212,12117.3104264409,33.6525001186795,27.8823522965648
255512,12105.3340236828,33.6539768157051,27.8895320425228
255812,12106.0139896746,33.661774115043,27.8970055485313
256112,12115.2351683225,33.6736323705649,27.9044727666018
256412,12080.5277101385,33.6633996715951,27.910767428672
256712,12082.782633966,33.6695539108845,27.9158478947102
257012,12108.8494406036,33.6868963048503,27.9207775236105
257312,12049.4752491746,33.6623667153202,27.9245213585704
257612,11979.0428328852,33.629460164062,27.9251540531643
257912,11976.8306788246,33.6260908180424,27.9228381138402
258212,11919.0080807589,33.5931312238595,27.9174130901648
258512,11904.5816745818,33.5789199033131,27.9100714868456
258812,11895.1133416592,33.5663951408949,27.9020554543905
259112,11825.4146712553,33.5238367351128,27.8926868916579
259412,11838.2972795785,33.5202053686235,27.8829209497766
259712,11883.2006216486,33.5335770839351,27.8749101212453
260012,11828.3041126181,33.5005810719575,27.8680553040441
260312,11844.1151918351,33.502542088676,27.8624872354212
260612,11827.617265851,33.4896355201083,27.857436822084
260912,11856.1487626029,33.4994075686689,27.8536224436199
261212,11870.9548721599,33.5044118933565,27.851576239947
261512,11836.1239208195,33.4864642348697,27.8502147487652
261812,11857.151513118,33.4957435489713,27.849480923677
262112,11867.9322543726,33.5008572225214,27.8494609109154
262412,11809.1213876452,33.4719675316585,27.8485763946846
262712,11789.1441470395,33.4598984690144,27.8460203037575
263012,11790.3415478969,33.4565950896717,27.8421467335303
263312,11885.4099195668,33.500262763053,27.8405437537355
263612,11946.4358701874,33.5326216956115,27.843842709808
263912,11929.9806148293,33.5319463015493,27.8510031516306
264212,11846.7968944634,33.4988195354925,27.8574876809861
264512,11928.2130270513,33.5435617505594,27.8634603091064
264812,11960.2567630822,33.5653972558953,27.8700368925228
265112,11954.2565326958,33.5701858903328,27.8776827795253
265412,11970.4216177688,33.586543402864,27.8863426324979
265712,11983.584147435,33.602046540214,27.8955778985783
266012,11998.443925435,33.6187381941733,27.9051934677757
266312,12061.5091480237,33.6600796405315,27.9165038557583
266612,12051.7803920976,33.6678984986058,27.9289554547498
266912,12086.9695560518,33.6982867247495,27.9425869361534
267212,12096.3794339623,33.7169030770862,27.956722394247
267512,12026.6676628793,33.6956860506327,27.9687014492616
267812,12050.1213942423,33.716626667202,27.9784736223247
268112,12030.0723398495,33.7145967299967,27.9859908538779
268412,12032.1379691833,33.7218042299209,27.992214720786
268712,12067.1261264715,33.7450695062376,27.9988189698226
269012,12033.7088498913,33.7357038192866,28.0053662717193
269312,11977.576273261,33.7136509637443,28.0100432145724
269612,11981.4267771878,33.7181014206196,28.0126600981492
269912,11956.2295971983,33.7067236388862,28.0132809735537
270212,11930.3358640465,33.6933855119914,28.0122731957788
270512,11921.1295618315,33.6869931127872,28.0102647500103
270812,11827.6735070521,33.6377306663536,28.005505186805
271112,11843.4962351962,33.638719170784,27.9989590587858
271412,11857.8678184392,33.6389439195185,27.9923401964522
271712,11862.4039777322,33.6359251708802,27.9871613719601
272012,11829.3799355525,33.6159579564976,27.9829198919488
272312,11787.5959849206,33.5912051169674,27.9780641717671
272612,11775.6000947113,33.5794466009578,27.9720179844286
272912,11724.6553579982,33.5471514144171,27.9639821963227
273212,11709.5873005024,33.5304528037163,27.9544588510961
273512,11815.800865419,33.5740844051243,27.9475125644486
273812,11852.8694635331,33.5896331236297,27.9454095695663
274112,11765.835332698,33.5480674160817,27.9452886862255
274412,11753.0207442682,33.5412959332043,27.9446193883147
274712,11742.6280444301,33.533841602734,27.9421139625292
275012,11785.8682550769,33.551912147713,27.9395939310097
275312,11794.6118863171,33.5549268868259,27.9384450361987
275612,11810.5473016297,33.563447881157,27.9393777375238
275912,11794.9962010106,33.558027443263,27.9413625856389
276212,11817.1148994476,33.571317840801,27.9441202696355
276512,11888.9465020307,33.6105879266161,27.949184830411
276812,11977.9642270054,33.6626719073908,27.9588794183406
277112,11886.0690987954,33.6314186530803,27.971385748892
277412,11745.7043535458,33.5766059510614,27.9834134017539
277712,11778.8842135276,33.5981447767138,27.9891522940816
278012,11873.1004922617,33.6403708924562,27.9865135151887
278312,11831.1341494651,33.6160170325119,27.9821436280047
278612,11814.4708259151,33.6070261576129,27.9810876690819
278912,11806.3509616567,33.6042119586371,27.9821400721339
279212,11780.8913867864,33.5927283314447,27.9827800520226
279512,11798.2542085537,33.6010237631115,27.982807473324
279812,11820.0656195721,33.6119279397142,27.9833252637275
280112,11827.4158592371,33.6172169506566,27.9851141605437
280412,11828.3055438754,33.6205923767345,27.98806592727
280712,11846.2145207597,33.6331387908305,27.9920842571354
281012,11850.671893742,33.6399771192395,27.9968000269814
281312,11830.8488398304,33.6349988024777,28.0012612597013
281612,11802.9615500007,33.6247859200954,28.0043280391427
281912,11798.8984970243,33.6243932900181,28.005870196197
282212,11854.0788063902,33.6527719989732,28.0079725673588
282512,11874.0736884943,33.6663173394061,28.0119965353612
282812,11899.8439278401,33.6851452154807,28.0185528688902
283112,11943.110852979,33.7150653777639,28.0278697334882
283412,11906.4325488715,33.7083094485325,28.0385796633556
283712,11896.850370908,33.7143962166323,28.0492293733428
284012,11951.7627615448,33.7496876827634,28.0583720820278
284312,11947.3453554857,33.7562141555486,28.0670020815078
284612,11874.2707972963,33.728001221726,28.0735865563468
284912,11860.7308283033,33.7254773843944,28.0775103232976
285212,11850.9739240358,33.7223180325483,28.0789971163408
285512,11826.2682575415,33.7101392099924,28.0785828968774
285812,11812.4350766663,33.7019455632299,28.0769764791031
286112,11846.9021628785,33.7173383825514,28.0759564002283
286412,11838.3637365424,33.7132934377544,28.0759773727342
286712,11864.9248189918,33.7277043953212,28.0777401958013
287012,11881.4713555971,33.7391541803117,28.0813106776464
287312,11904.91311704,33.7557610599164,28.0867548137069
287612,11943.4590469175,33.7817682248073,28.0944067738942
287912,11920.7581162211,33.7798852727412,28.1033337888264
288212,11856.8358438533,33.7582305845146,28.1121182779178
288512,11771.2991736682,33.7228891088797,28.1175085499901
288812,11735.2681092841,33.7044290010466,28.1162060918637
289112,11723.1780724804,33.6894646155218,28.1069988667216
289412,11796.4168845125,33.7159968746078,28.0986555010304
289712,11790.8474239162,33.7084329425247,28.0937436930408
290012,11762.2272041026,33.6923578139226,28.0912972405404
290312,11769.1508428112,33.6943492904277,28.0899917462319
290612,11749.2337402455,33.6833199241362,28.0884467144955
290912,11728.91616648,33.6711984670193,28.086000292505
291212,11652.9112386246,33.6298833240038,28.0808779722778
291512,11733.5525415782,33.6631926977204,28.0757867255403
291812,11749.8817086817,33.6677431447978,28.0725613787589
292112,11772.3128834168,33.6782701391975,28.07240686138
292412,11820.8517827761,33.7048901422143,28.0759131027971
292712,11868.0090164124,33.7346087389846,28.0831758740263
293012,11843.1445745644,33.7316726569673,28.0920800024128
293312,11915.5862476755,33.7769804723288,28.1028917829595
293612,11908.1777529866,33.7850524544392,28.1144916196837
293912,11849.7219015664,33.7671553821825,28.1244306671509
294212,11832.7559492474,33.7669071664274,28.1322614763096
294512,11788.6866206737,33.7486504392009,28.134990143642
294812,11748.5866512319,33.7284619763266,28.1338969043114
295112,11693.0368005186,33.6972690043642,28.1291562422125
295412,11699.5312567413,33.6934263117745,28.1222209514215
295712,11759.3217142901,33.7143674961737,28.1146904893689
296012,11816.0416907841,33.7366292611301,28.1099427417091
296312,11801.2977193022,33.7306185118181,28.110952931198
296612,11726.8311498248,33.7020581422613,28.1178528328209
296912,11725.5321804052,33.7089464748632,28.1253597222893
297212,11784.0522804295,33.737654338842,28.1262008719708
297512,11857.5451090681,33.7695786682353,28.1231286162981
297812,11895.1383988347,33.7887667713038,28.1244151528111
298112,11963.3771301826,33.8325542519896,28.1357079995217
298412,12036.2809247516,33.8882846573446,28.1567223122248
298712,11970.5001145248,33.8775594440606,28.1773212942869
299012,12000.5515021602,33.9102072737148,28.1956589393528
299312,11961.3289221642,33.9063390151296,28.2104680998133
299612,11968.6741601055,33.9218766804779,28.2225080328086
299912,11986.9235289779,33.9411824538476,28.2331236305248
300212,11959.5133692233,33.9374185809062,28.2424122146094
300512,11962.9969672315,33.9473662765314,28.2507010540402
300812,11908.1492425054,33.9272163881461,28.2566691298102
301112,11941.5319477396,33.9478889592608,28.2614451746229
301412,11915.1550014183,33.9390164838932,28.2651331498845
301712,11884.8978491082,33.9269967728175,28.2675216065755
302012,11896.3776368487,33.9341480514721,28.2692063196394
302312,11896.729022347,33.9358754216751,28.2707663634146
302612,11819.1315144758,33.8987033799243,28.2705455158882
302912,11825.4698701432,33.8999109547667,28.2687348261271
303212,11901.5926470246,33.9355754562342,28.2681503862225
303512,11912.7415078739,33.9422003805154,28.2694663291469
303812,11878.8432237388,33.9302174398015,28.2736254284973
304112,11872.8347043394,33.93151683759,28.2777860259998
304412,11864.1692374454,33.9303322954373,28.2807278966538
304712,11909.8421638718,33.9552564430422,28.2839030316747
305012,11920.1440862641,33.9645458543851,28.2882867656879
305312,11870.1179080617,33.944966321983,28.292529222906
305612,11861.7700987649,33.944111091755,28.2956491399622
305912,11874.2873904535,33.9522678699989,28.2978453031163
306212,11897.3121907607,33.9657613365113,28.3003745790062
306512,11934.3461433006,33.9878128350877,28.3047908620874
306812,12012.663789778,34.0318856717781,28.3115695814076
307112,11988.6751411892,34.0306500846891,28.3217571603133
307412,11973.7541444258,34.0362553532681,28.3344676654463
307712,12050.971829934,34.086346542126,28.3477885278717
308012,12094.571408737,34.1213889850827,28.3620692666365
308312,12092.7983265293,34.1357172153126,28.3772418217272
308612,12050.4700817443,34.1296784210359,28.391359334491
308912,12050.7273453911,34.1418240765821,28.4033824835387
309212,12011.0930691969,34.1317468376471,28.4121787094581
309512,11926.4222781474,34.0953505641949,28.4161018603152
309812,11933.8904894286,34.0992736604252,28.4164686654592
310112,11952.2356481482,34.1055491586341,28.4140083738016
310412,11878.6042050934,34.0671797930812,28.4107016001796
310712,11835.348580877,34.0435047210982,28.4076244444901
311012,11840.2339594976,34.0414585020239,28.4032518546441
311312,11850.8613767449,34.0413947020338,28.3981273797743
311612,11945.6082239678,34.0844954737033,28.3961106051472
311912,11930.7586713525,34.0790111489083,28.3976974958833
312212,11906.0617118045,34.0707305970803,28.4011774009829
312512,11849.2396018933,34.0457034738701,28.4032084253495
312812,11831.6921303524,34.0365992352731,28.4024601255815
313112,11830.2097107487,34.0330451841865,28.3996119885919
313412,11877.3355330529,34.0533179682267,28.3974439048682
313712,11905.0764977435,34.0669657418483,28.3978816953038
314012,11903.1971785379,34.0689907064557,28.4008015738186
314312,11943.0456539457,34.0933168675656,28.4061522704486
314612,11959.3534117006,34.1082401519472,28.4133099558993
314912,11865.2996687257,34.0689098341502,28.418767134757
315212,11876.8522546241,34.0774812969466,28.4218373661732
315512,11898.4100985975,34.0894743383331,28.4235647675724
315812,11940.0191681742,34.1121001238884,28.4263767104721
316112,11939.2657147,34.1162923719119,28.4309277458643
316412,11905.8507562439,34.1052370196318,28.4357842785633
316712,11960.7078061319,34.1370206924462,28.4414455466691
317012,12037.7963509207,34.1821224455091,28.4498384688802
317312,12087.1429310761,34.2180098831265,28.462227534995
317612,12060.9685724774,34.2199966540161,28.4766782861697
317912,12006.004335843,34.2066750186407,28.4895300968107
318212,12031.3191331028,34.2291837651026,28.4999841779108
318512,12002.2688476297,34.2230140843988,28.5076479664799
318812,11967.7843255133,34.2115027138784,28.5125577969673
319112,11974.5684309976,34.2179169651485,28.5157415218163
319412,11941.3906714007,34.20366730615,28.5172907959592
319712,11991.4639655845,34.2295128053827,28.5192918693901
320012,12064.1353120842,34.2692577935364,28.5244314544487
320312,12057.3771272457,34.2742243464988,28.5326161906675
320612,11969.7185980357,34.2399454033506,28.540079404286
320912,11966.5044136873,34.2433291145603,28.5449936794711
321212,11984.7962420071,34.2549689901054,28.5479231605782
321512,11929.7175668866,34.2295383163287,28.5487204273351
321812,11864.7643547626,34.1963782268239,28.5464904388417
322112,11838.9883220129,34.1788164761059,28.5412029894331
322412,11883.9665884311,34.1944769318419,28.5354452230652
322712,11914.7369829957,34.2054830605645,28.5317987829475
323012,11947.831947945,34.2213001391026,28.5318563543669
323312,11921.3812315506,34.2113088288679,28.5344606233676
323612,11953.9351461928,34.2313143119891,28.5389642423735
323912,12026.9419065781,34.2717438618163,28.5446286682077
324212,12014.4968015753,34.2728537057592,28.5516647526281
324512,11986.4324648903,34.267967359922,28.5601423766409
324812,11968.9379469587,34.267010521463,28.5675162610065
325112,11946.1387525221,34.2609989921031,28.5723614909021
325412,11988.2953608881,34.284954381239,28.5762423046256
325712,12001.6657978356,34.2957365654906,28.5806576141403
326012,12015.7948007601,34.3082979508171,28.5864909028361
326312,12027.7283235117,34.3211441404194,28.5936544625567
326612,12047.6337118469,34.3389083119916,28.6019398777788
326912,12033.6607789814,34.3406072307553,28.6102925740975
327212,12052.5890766477,34.3579496673943,28.6186215356573
327512,12013.0147028081,34.3461048234842,28.6256216316708
327812,11932.2867378156,34.3109913797183,28.6289500759966
328112,11953.7469840167,34.3216261214125,28.6293656528331
328412,12011.1717121028,34.3472719420101,28.6276663648183
328712,11949.2535840376,34.3165720743085,28.6264513200049
329012,12009.7413985483,34.3471324667098,28.6282079912106
